Row ID,Order Priority,Discount,Unit Price,Customer ID,Customer Name,Customer Segment,Product Category,Product Sub-Category,Product Name,City,Order Weekday,Weekday helper,Profit,Quantity ordered new,Sales,Order ID,Order returned,Order Date,,,
24457,Low,0.08,3.69,3128,Cathy Burgess,Small Business,Office Supplies,Envelopes,Colored Envelopes,Wroclaw,Thursday,4.00,-139.076,9,31.98,89810,FALSE,2015-06-25,,,
20483,High,0.1,180.98,3132,Anita Kang,Corporate,Furniture,Chairs & Chairmats,Global Ergonomic Managers Chair,Krakow,Monday,1.00,-64.664,3,519.42,86790,FALSE,2015-06-22,,,
19258,Medium,0.04,62.05,3132,Anita Kang,Corporate,Office Supplies,Appliances,"Acco Smartsocket™ Table Surge Protector, 6 Color-Coded Adapter Outlets",Krakow,Sunday,7.00,1644.0768,40,2382.72,86794,FALSE,2015-05-17,,,
22459,Medium,0.1,5.81,3133,Kristine Singleton,Corporate,Office Supplies,Binders and Binder Accessories,Fellowes Black Plastic Comb Bindings,Krakow,Friday,5.00,-350.4395,12,64.96,86789,FALSE,2015-01-16,,,
22460,Medium,0.03,1.81,3133,Kristine Singleton,Corporate,Office Supplies,Rubber Bands,Assorted Color Push Pins,Krakow,Friday,5.00,4.2028,10,19.14,86789,FALSE,2015-01-16,,,
21719,Critical,0.08,5.4,3133,Kristine Singleton,Corporate,Office Supplies,Binders and Binder Accessories,3M Organizer Strips,Krakow,Wednesday,3.00,-44.068,4,25.35,86792,FALSE,2015-03-04,,,
21720,Critical,0.09,8.46,3133,Kristine Singleton,Corporate,Technology,Computer Peripherals,"Imation 3.5 IBM Diskettes, 10/Box",Krakow,Wednesday,3.00,-100.51,5,45.03,86792,FALSE,2015-03-04,,,
21721,Critical,0.21,14.98,3133,Kristine Singleton,Corporate,Furniture,Office Furnishings,"GE 4 Foot Flourescent Tube, 40 Watt",Krakow,Wednesday,3.00,-17.75,10,153.87,86792,FALSE,2015-03-04,,,
21722,Critical,0.04,155.99,3133,Kristine Singleton,Corporate,Technology,Telephones and Communication,300 Series Non-Flip,Krakow,Wednesday,3.00,1374.948,22,2800.33,86792,FALSE,2015-03-04,,,
23898,Critical,0.03,150.89,3136,Lee Hancock,Consumer,Furniture,Chairs & Chairmats,"Global Leather & Oak Executive Chair, Burgundy",Lodz,Sunday,7.00,-677.872,23,3596.03,86791,FALSE,2015-02-22,,,
24691,Not Specified,0.09,304.99,3137,Alison Sharp,Corporate,Office Supplies,Binders and Binder Accessories,Ibico Hi-Tech Manual Binding System,Lodz,Monday,1.00,1623.9495,8,2353.55,86795,FALSE,2015-06-08,,,
23706,Not Specified,0.05,4.06,3138,Herbert Donnelly Swanson,Corporate,Office Supplies,Appliances,Eureka Disposable Bags for Sanitaire® Vibra Groomer I® Upright Vac,Lodz,Friday,5.00,-122.835,22,92.57,86796,FALSE,2015-06-19,,,
23427,Critical,0.09,280.98,3139,David Powell,Home Office,Furniture,Chairs & Chairmats,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,Lodz,Saturday,6.00,252.488,31,7974.21,86793,FALSE,2015-05-02,,,
18917,Low,0.09,6.84,3141,Jerome McIntosh,Consumer,Office Supplies,"Scissors, Rulers and Trimmers","Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",Krakow,Monday,1.00,-88.585,13,87.1,86369,FALSE,2015-06-01,,,
18918,Low,0.07,48.91,3141,Jerome McIntosh,Consumer,Office Supplies,Storage & Organization,Tennsco Industrial Shelving,Krakow,Monday,1.00,-485.68,15,736.86,86369,FALSE,2015-06-01,,,
26039,Medium,0.02,15.42,3143,Neil Song,Consumer,Office Supplies,Storage & Organization,Decoflex Hanging Personal Folder File,Krakow,Tuesday,2.00,-16.37,2,33.84,86368,FALSE,2015-03-24,,,
19193,Critical,0.03,3.36,3146,Maureen Stout,Corporate,Office Supplies,Binders and Binder Accessories,Cardinal Poly Pocket Divider Pockets for Ring Binders,Krakow,Sunday,7.00,-94.2586,4,14.9,85850,FALSE,2015-01-04,,,
19194,Critical,0.07,3.71,3146,Maureen Stout,Corporate,Office Supplies,Paper,"""While you Were Out"" Message Book, One Form per Page",Krakow,Sunday,7.00,6.3308,11,39.64,85850,FALSE,2015-01-04,,,
24200,Medium,0.06,19.99,3148,Leroy Field,Corporate,Furniture,Office Furnishings,Telescoping Adjustable Floor Lamp,Warsaw,Wednesday,3.00,-66.8236,7,139.49,89716,FALSE,2015-01-14,,,
24202,Medium,0.06,320.98,3149,Harriet Moore,Corporate,Furniture,Chairs & Chairmats,Hon 4070 Series Pagoda™ Round Back Stacking Chairs,Warsaw,Wednesday,3.00,971.622,6,1952.43,89716,FALSE,2015-01-14,,,
19625,Not Specified,0.01,145.98,3151,Glenda Hunter,Corporate,Furniture,Tables,Bevis Rectangular Conference Tables,Warsaw,Wednesday,3.00,-134.512,9,1370.79,88543,FALSE,2015-06-03,,,
19618,Critical,0.01,3502.14,3151,Glenda Hunter,Corporate,Technology,Office Machines,Okidata Pacemark 4410N Wide Format Dot Matrix Printer,Warsaw,Wednesday,3.00,-4075.933992,1,3501.79,88544,FALSE,2015-02-04,,,
19619,Critical,0.06,15.73,3151,Glenda Hunter,Corporate,Office Supplies,"Scissors, Rulers and Trimmers",Acme Galleria® Hot Forged Steel Scissors with Colored Handles,Warsaw,Wednesday,3.00,-18.5588,4,63.04,88544,FALSE,2015-02-04,,,
23322,Not Specified,0.05,25.99,3151,Glenda Hunter,Corporate,Office Supplies,Pens & Art Supplies,"BOSTON® Ranger® #55 Pencil Sharpener, Black",Warsaw,Monday,1.00,220.3572,18,451.35,88545,FALSE,2015-02-16,,,
24723,Medium,0.04,17.24,3151,Glenda Hunter,Home Office,Office Supplies,"Scissors, Rulers and Trimmers","Fiskars 8"" Scissors, 2/Pack",Warsaw,Saturday,6.00,47.73,7,119.6,88546,FALSE,2015-02-28,,,
24329,Medium,0.02,5.98,3151,Glenda Hunter,Corporate,Office Supplies,Binders and Binder Accessories,Avery Hanging File Binders,Warsaw,Wednesday,3.00,28.526,10,59.9,88547,FALSE,2015-03-11,,,
21734,High,0.01,99.23,3151,Glenda Hunter,Corporate,Furniture,Office Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",Warsaw,Sunday,7.00,-87.46,1,99.22,88548,FALSE,2015-03-29,,,
21436,High,0.08,150.98,3154,Faye Manning,Corporate,Technology,Office Machines,Canon MP41DH Printing Calculator,Wroclaw,Monday,1.00,-3.948,8,1183.82,86899,FALSE,2015-01-26,,,
20253,Critical,0.03,17.7,3154,Faye Manning,Consumer,Office Supplies,Storage & Organization,Portfile® Personal File Boxes,Wroclaw,Thursday,4.00,28.1826,11,201.77,86900,FALSE,2015-05-28,,,
18635,Critical,0.04,21.38,3154,Faye Manning,Corporate,Office Supplies,Pens & Art Supplies,Boston 1730 StandUp Electric Pencil Sharpener,Wroclaw,Monday,1.00,-51.66,21,443.66,86901,FALSE,2015-03-30,,,
23392,Critical,0.02,60.22,3155,Julian Keith Mayer,Corporate,Office Supplies,Appliances,"Fellowes Smart Surge Ten-Outlet Protector, Platinum",Wroclaw,Tuesday,2.00,-193.914,9,541.76,86898,FALSE,2015-01-20,,,
21437,High,0.03,25.98,3155,Julian Keith Mayer,Corporate,Furniture,Chairs & Chairmats,"Global Stack Chair without Arms, Black",Wroclaw,Monday,1.00,57.546,4,107.66,86899,FALSE,2015-01-26,,,
21438,High,0.1,32.48,3155,Julian Keith Mayer,Corporate,Office Supplies,Storage & Organization,Fellowes Neat Ideas® Storage Cubes,Wroclaw,Monday,1.00,-333.4254,10,318.83,86899,FALSE,2015-01-26,,,
22015,Critical,0.05,159.99,3155,Julian Keith Mayer,Consumer,Technology,Computer Peripherals,Gyration RF Keyboard,Wroclaw,Sunday,7.00,12.264,23,3600.65,86902,FALSE,2015-04-19,,,
19374,Not Specified,0.07,280.98,3167,Ray Silverman,Corporate,Furniture,Chairs & Chairmats,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,Wroclaw,Friday,5.00,-283.9914,14,3936.61,86491,FALSE,2015-06-19,,,
19375,Not Specified,0,4.98,3167,Ray Silverman,Corporate,Office Supplies,Paper,Xerox 1922,Wroclaw,Friday,5.00,-195.342,15,78.31,86491,FALSE,2015-06-19,,,
19376,Not Specified,0.1,3.98,3167,Ray Silverman,Corporate,Office Supplies,Pens & Art Supplies,Fluorescent Highlighters by Dixon,Wroclaw,Friday,5.00,-89.7092,11,42.46,86491,FALSE,2015-06-19,,,
25683,Critical,0.08,7.28,3169,Janice Boswell,Small Business,Office Supplies,Paper,"Array® Parchment Paper, Assorted Colors",Wroclaw,Monday,1.00,-44.415,1,14.66,86490,FALSE,2015-04-13,,,
26055,Medium,0.1,7.28,3170,Lawrence Haas,Corporate,Office Supplies,Paper,Southworth Structures Collection™,Wroclaw,Friday,5.00,167.334,12,83.14,86489,FALSE,2015-02-13,,,
21961,High,0.06,10.97,3176,Jackie McCullough,Consumer,Technology,Computer Peripherals,Micro Innovations 104 Keyboard,Wroclaw,Monday,1.00,65.598,19,215.25,90820,FALSE,2015-05-04,,,
20964,Low,0.02,58.14,3176,Jackie McCullough,Consumer,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,Wroclaw,Thursday,4.00,0.258,22,1358.02,90821,FALSE,2015-06-25,,,
20965,Low,0.03,15.57,3176,Jackie McCullough,Consumer,Office Supplies,Envelopes,Park Ridge™ Embossed Executive Business Envelopes,Wroclaw,Thursday,4.00,63.222,22,358.84,90821,FALSE,2015-06-25,,,
24493,Not Specified,0.1,62.18,3177,Laurie Petty,Consumer,Furniture,Office Furnishings,Deflect-o Glass Clear Studded Chair Mats,Wroclaw,Saturday,6.00,-29.666,9,511.57,90818,FALSE,2015-03-14,,,
22086,Critical,0.06,1.68,3177,Laurie Petty,Consumer,Office Supplies,Pens & Art Supplies,Prang Dustless Chalk Sticks,Wroclaw,Tuesday,2.00,-1319.5,5,8.65,90819,FALSE,2015-03-31,,,
21554,Low,0.07,35.44,3179,Marie Pittman,Corporate,Office Supplies,Paper,Xerox 1906,Krakow,Friday,5.00,262.2,11,380,86989,FALSE,2015-06-12,,,
24464,High,0.08,170.98,3187,Sidney Gilliam,Small Business,Furniture,Bookcases,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",Wroclaw,Monday,1.00,-119.812,1,199.48,89025,FALSE,2015-03-02,,,
20127,Critical,0.01,20.99,3191,Jenny Hawkins,Corporate,Technology,Telephones and Communication,1726 Digital Answering Machine,Krakow,Wednesday,3.00,-9.108,5,93.81,86447,FALSE,2015-03-18,,,
20303,High,0.09,35.94,3191,Jenny Hawkins,Corporate,Office Supplies,Envelopes,"Tyvek ® Top-Opening Peel & Seel ® Envelopes, Gray",Krakow,Friday,5.00,172.5644,9,312.22,86448,FALSE,2015-04-10,,,
22846,Medium,0.1,4.98,3194,Angela Rose,Consumer,Office Supplies,Paper,Xerox 1961,Wroclaw,Tuesday,2.00,45.078,9,43.84,89805,FALSE,2015-03-10,,,
22847,Medium,0,22.84,3194,Angela Rose,Consumer,Office Supplies,Paper,Xerox 1991,Wroclaw,Tuesday,2.00,-110.376,6,141.74,89805,FALSE,2015-03-10,,,
3406,Not Specified,0.03,200.97,3196,Rick Foster Hawkins,Home Office,Technology,Office Machines,Hewlett-Packard Deskjet 6122 Color Inkjet Printer,Warsaw,Monday,1.00,1951.3,43,8717.75,24294,FALSE,2015-02-02,,,
21406,Not Specified,0.03,200.97,3197,Wallace Pugh,Home Office,Technology,Office Machines,Hewlett-Packard Deskjet 6122 Color Inkjet Printer,Krakow,Monday,1.00,1538.7828,11,2230.12,90850,FALSE,2015-02-02,,,
18437,Low,0.07,5.98,3205,Alvin Mullins,Consumer,Office Supplies,Pens & Art Supplies,Newell 315,Warsaw,Monday,1.00,32.83,10,56.4,87933,FALSE,2015-03-30,,,
18438,Low,0.01,39.98,3206,Dana Rankin,Consumer,Technology,Computer Peripherals,Microsoft Natural Keyboard Elite,Warsaw,Monday,1.00,51.59,6,257.52,87933,FALSE,2015-03-30,,,
21229,Not Specified,0.06,218.08,3206,Dana Rankin,Consumer,Furniture,Chairs & Chairmats,"Lifetime Advantage™ Folding Chairs, 4/Carton",Warsaw,Thursday,4.00,969.42,7,1488.51,87934,FALSE,2015-05-21,,,
20156,Not Specified,0.05,35.44,3206,Dana Rankin,Consumer,Office Supplies,Paper,Xerox 1932,Warsaw,Thursday,4.00,553.3317,23,801.93,87935,FALSE,2015-05-28,,,
24637,Critical,0.03,4.98,3209,Elsie Floyd,Corporate,Technology,Computer Peripherals,"Imation 3.5"", DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack",Warsaw,Sunday,7.00,-30.45,8,44.24,90739,FALSE,2015-06-28,,,
22804,High,0.1,7.31,3211,Jonathan Crabtree,Corporate,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters by Universal,Krakow,Sunday,7.00,55.0206,12,79.74,91522,FALSE,2015-02-15,,,
22805,High,0.1,20.99,3211,Jonathan Crabtree,Corporate,Technology,Telephones and Communication,Accessory37,Krakow,Sunday,7.00,-43.65504,23,392.45,91522,FALSE,2015-02-15,,,
23736,Not Specified,0.03,6.68,3221,Sean Pugh,Corporate,Office Supplies,Pens & Art Supplies,Sanford Liquid Accent Highlighters,Wroclaw,Sunday,7.00,-577.304,7,48.32,90815,FALSE,2015-04-12,,,
25605,High,0.04,39.48,3222,Diane Lu,Corporate,Technology,Computer Peripherals,"80 Minute CD-R Spindle, 100/Pack - Staples",Wroclaw,Thursday,4.00,-1535.4864,8,332.16,90814,FALSE,2015-03-19,,,
25606,High,0,8.12,3222,Diane Lu,Corporate,Technology,Computer Peripherals,"Imation Neon Mac Format Diskettes, 10/Pack",Wroclaw,Thursday,4.00,-159.32,17,147.62,90814,FALSE,2015-03-19,,,
19517,Critical,0.06,60.98,3224,Claudia White,Small Business,Furniture,Chairs & Chairmats,Novimex Fabric Task Chair,Wroclaw,Wednesday,3.00,-74.088,2,125.9,86508,FALSE,2015-04-01,,,
22291,Not Specified,0.1,208.16,3225,Robyn Crawford,Small Business,Office Supplies,Appliances,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",Wroclaw,Wednesday,3.00,-137.522,4,768.81,86507,FALSE,2015-01-14,,,
22292,Not Specified,0.07,90.48,3226,Arthur Gold,Small Business,Office Supplies,Envelopes,Tyvek® Side-Opening Peel & Seel® Expanding Envelopes,Wroclaw,Wednesday,3.00,-11.816,2,183.39,86507,FALSE,2015-01-14,,,
22293,Not Specified,0.01,9.48,3226,Arthur Gold,Small Business,Furniture,Office Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",Wroclaw,Wednesday,3.00,238.9338,1,12.9,86507,FALSE,2015-01-14,,,
22294,Not Specified,0.02,4.28,3226,Arthur Gold,Small Business,Office Supplies,Pens & Art Supplies,Newell 336,Wroclaw,Wednesday,3.00,-105.126,4,17.89,86507,FALSE,2015-01-14,,,
24343,Medium,0.06,22.24,3226,Arthur Gold,Small Business,Technology,Computer Peripherals,"Verbatim DVD-R, 3.95GB, SR, Mitsubishi Branded, Jewel",Wroclaw,Sunday,7.00,95.388,12,255.88,86509,FALSE,2015-06-28,,,
18940,Not Specified,0.01,24.95,3229,Sharon Kessler,Small Business,Office Supplies,Binders and Binder Accessories,Large Capacity Hanging Post Binders,Krakow,Wednesday,3.00,261.3858,15,378.82,87435,FALSE,2015-01-21,,,
18941,Not Specified,0,15.98,3230,Monica Stuart,Small Business,Technology,Computer Peripherals,"Imation 3.5"" DS/HD IBM Formatted Diskettes, 50/Pack",Krakow,Wednesday,3.00,-135.46,9,152.18,87435,FALSE,2015-01-21,,,
19062,Critical,0.06,4.91,3230,Monica Stuart,Small Business,Office Supplies,Binders and Binder Accessories,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",Krakow,Saturday,6.00,-31.68825,10,53.89,87436,FALSE,2015-06-13,,,
19063,Critical,0.07,48.94,3230,Monica Stuart,Small Business,Office Supplies,Paper,Xerox 1916,Krakow,Saturday,6.00,690.7038,21,1001.02,87436,FALSE,2015-06-13,,,
19179,Low,0.06,115.99,3238,Kathleen P Bloom,Corporate,Technology,Telephones and Communication,8890,Warsaw,Thursday,4.00,-13.068,5,495.82,89564,FALSE,2015-06-04,,,
23084,High,0,7.28,3243,Marlene Phillips,Small Business,Technology,Computer Peripherals,"Imation 3.5"" DS-HD Macintosh Formatted Diskettes, 10/Pack",Lodz,Wednesday,3.00,-25.104,3,24.44,88329,FALSE,2015-06-10,,,
23267,Low,0.06,5.18,3246,Wanda Harris,Small Business,Office Supplies,Paper,Array® Memo Cubes,Lodz,Wednesday,3.00,1.9504,4,21.86,88330,FALSE,2015-04-01,,,
18265,High,0.07,2.78,3248,Earl Donnelly,Small Business,Office Supplies,Binders and Binder Accessories,Wilson Jones Suede Grain Vinyl Binders,Wroclaw,Thursday,4.00,-340.5311,17,47.12,87297,FALSE,2015-05-07,,,
25820,High,0.03,42.8,3249,Nicole Goldstein,Corporate,Office Supplies,Binders and Binder Accessories,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",Lodz,Saturday,6.00,462.921,16,670.9,87298,FALSE,2015-05-23,,,
5511,Critical,0.02,5.28,3251,Peter Brooks,Corporate,Office Supplies,Paper,Xerox 1928,Lodz,Thursday,4.00,-131.16,76,412.72,39076,FALSE,2015-06-11,,,
23324,Critical,0.01,11.34,3252,Milton Harrell,Small Business,Office Supplies,Paper,Xerox 188,Lodz,Monday,1.00,-11.83,1,14.52,87296,FALSE,2015-03-30,,,
23511,Critical,0.02,5.28,3252,Milton Harrell,Corporate,Office Supplies,Paper,Xerox 1928,Lodz,Thursday,4.00,-65.58,19,103.18,87299,FALSE,2015-06-11,,,
21046,Critical,0.06,47.98,3255,Maureen Whitley,Home Office,Technology,Computer Peripherals,"DS/HD IBM Formatted Diskettes, 200/Pack - Staples",Wroclaw,Wednesday,3.00,596.808,2,97.96,90488,FALSE,2015-02-18,,,
18728,Not Specified,0.01,349.45,3257,Sharon Marcus,Consumer,Furniture,Tables,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",Warsaw,Tuesday,2.00,3739.3929,15,5419.41,88825,FALSE,2015-05-26,,,
21852,Medium,0,25.38,3257,Sharon Marcus,Consumer,Furniture,Office Furnishings,"Executive Impressions 13"" Chairman Wall Clock",Warsaw,Wednesday,3.00,470.338,26,700.41,88826,FALSE,2015-05-13,,,
23010,Not Specified,0.02,55.94,3258,Gretchen Best Wilkins,Consumer,Technology,Computer Peripherals,"Fellowes Smart Design 104-Key Enhanced Keyboard, PS/2 Adapter, Platinum",Warsaw,Saturday,6.00,401.85,11,646.88,88824,FALSE,2015-03-21,,,
22576,Not Specified,0.07,105.34,3261,Steven Long,Consumer,Furniture,Office Furnishings,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,Krakow,Thursday,4.00,710.6724,10,1029.96,90296,FALSE,2015-06-25,,,
19214,Medium,0.04,9.99,3264,Becky Puckett,Corporate,Office Supplies,Paper,Hammermill Color Copier Paper (28Lb. and 96 Bright),Warsaw,Tuesday,2.00,-92.32,5,52.09,89835,FALSE,2015-05-19,,,
21459,Critical,0,122.99,3266,Edgar Kumar,Corporate,Furniture,Chairs & Chairmats,"Global High-Back Leather Tilter, Burgundy",Lodz,Wednesday,3.00,-1764.29,14,1794.88,89836,FALSE,2015-01-28,,,
21458,Critical,0.01,60.97,3269,Billie Stern,Corporate,Office Supplies,Appliances,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,Lodz,Wednesday,3.00,527.8776,12,765.04,89836,FALSE,2015-01-28,,,
19047,Low,0.02,13.48,3275,Tamara Dickinson,Home Office,Office Supplies,Storage & Organization,"Tenex Personal Project File with Scoop Front Design, Black",Warsaw,Saturday,6.00,34.52,9,127.12,86233,FALSE,2015-03-21,,,
19232,Low,0.04,449.99,3275,Tamara Dickinson,Small Business,Technology,Copiers and Fax,Canon PC940 Copier,Warsaw,Thursday,4.00,3576.8841,12,5183.89,86234,FALSE,2015-01-01,,,
19233,Low,0.01,5.84,3275,Tamara Dickinson,Small Business,Office Supplies,Pens & Art Supplies,Newell 312,Warsaw,Thursday,4.00,20.38,6,36.09,86234,FALSE,2015-01-01,,,
20039,High,0.06,89.83,3279,Ricky Allred,Home Office,Office Supplies,Storage & Organization,Fellowes Officeware™ Wire Shelving,Wroclaw,Monday,1.00,31.11,4,366.26,90766,FALSE,2015-04-06,,,
20040,High,0.1,13.43,3279,Ricky Allred,Home Office,Office Supplies,Storage & Organization,"Fellowes Personal Hanging Folder Files, Navy",Wroclaw,Monday,1.00,358.2954,12,157.99,90766,FALSE,2015-04-06,,,
20041,High,0.01,125.99,3279,Ricky Allred,Home Office,Technology,Telephones and Communication,Timeport L7089,Wroclaw,Monday,1.00,8.322,11,1212.88,90766,FALSE,2015-04-06,,,
21620,Medium,0.01,45.99,3279,Ricky Allred,Home Office,Technology,Telephones and Communication,KF 788,Wroclaw,Saturday,6.00,24.018,3,125.19,90767,FALSE,2015-03-14,,,
23022,Critical,0.05,363.25,3283,William Woodard,Corporate,Office Supplies,Appliances,Hoover WindTunnel™ Plus Canister Vacuum,Wroclaw,Tuesday,2.00,-269.7555,5,1867.04,90752,FALSE,2015-04-21,,,
23211,High,0.03,17.48,3283,William Woodard,Corporate,Technology,Computer Peripherals,"Maxell Pro 80 Minute CD-R, 10/Pack",Wroclaw,Sunday,7.00,710.8074,31,537.8,90753,FALSE,2015-05-10,,,
26141,High,0.05,19.23,3284,Michael Shaffer,Corporate,Furniture,Office Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",Wroclaw,Friday,5.00,-2133.278,6,119.78,90751,FALSE,2015-02-20,,,
20350,Not Specified,0.06,1.7,3285,Ricky Garner,Consumer,Technology,Computer Peripherals,BASF Silver 74 Minute CD-R,Wroclaw,Tuesday,2.00,80.0712,7,12.15,90750,FALSE,2015-01-06,,,
20351,Not Specified,0.01,30.98,3285,Ricky Garner,Consumer,Office Supplies,Paper,Xerox 19,Wroclaw,Tuesday,2.00,896.406,9,288.42,90750,FALSE,2015-01-06,,,
21567,Low,0.08,30.56,3287,Mary Norman,Small Business,Office Supplies,Binders and Binder Accessories,Surelock™ Post Binders,Warsaw,Monday,1.00,352.8798,17,511.42,89897,FALSE,2015-05-25,,,
23198,Low,0.04,33.89,3303,Carole Creech,Home Office,Office Supplies,Storage & Organization,"File Shuttle II and Handi-File, Black",Wroclaw,Wednesday,3.00,68.676,6,200.64,87795,FALSE,2015-01-07,,,
20447,Medium,0.06,11.33,3306,Claire Warren,Small Business,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",Lodz,Wednesday,3.00,-15.92,1,17.62,90461,FALSE,2015-04-01,,,
22732,Low,0.07,16.74,3307,Edwin Blackburn,Small Business,Office Supplies,Storage & Organization,Rogers® Profile Extra Capacity Storage Tub,Lodz,Monday,1.00,-114.2,5,80.58,90462,FALSE,2015-01-26,,,
23451,Critical,0.1,6.64,3309,Edwin Chung,Small Business,Furniture,Office Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,Lodz,Tuesday,2.00,-25,4,25.31,90460,FALSE,2015-03-24,,,
23452,Critical,0.05,90.48,3310,Tiffany Grossman Hardin,Small Business,Office Supplies,Envelopes,Tyvek® Side-Opening Peel & Seel® Expanding Envelopes,Lodz,Tuesday,2.00,255.1482,4,369.78,90460,FALSE,2015-03-24,,,
22734,Low,0.06,6.45,3311,Jackie Flynn,Small Business,Office Supplies,Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",Lodz,Monday,1.00,39.4266,9,57.14,90462,FALSE,2015-01-26,,,
22733,Low,0.05,122.99,3314,Billy Hale,Small Business,Furniture,Chairs & Chairmats,"Global High-Back Leather Tilter, Burgundy",Lodz,Monday,1.00,-722.23,4,498.31,90462,FALSE,2015-01-26,,,
19422,Low,0.03,20.98,3319,Marlene Davidson,Small Business,Office Supplies,Binders and Binder Accessories,Avery Legal 4-Ring Binder,Wroclaw,Thursday,4.00,30.024,20,431.43,90104,FALSE,2015-05-21,,,
20203,Not Specified,0.08,3.28,3320,Alicia Maynard,Small Business,Office Supplies,Pens & Art Supplies,Newell 342,Wroclaw,Monday,1.00,0.4266,18,57.24,90103,FALSE,2015-04-27,,,
20204,Not Specified,0.09,40.97,3320,Alicia Maynard,Small Business,Office Supplies,Pens & Art Supplies,Sanford 52201 APSCO Electric Pencil Sharpener,Wroclaw,Monday,1.00,66.216,22,824.7,90103,FALSE,2015-04-27,,,
25330,Medium,0.05,6.48,3324,Leslie Jacobson,Consumer,Office Supplies,Paper,Xerox 217,Warsaw,Thursday,4.00,-164.18,9,58.5,90985,FALSE,2015-02-12,,,
20488,Low,0,8.74,3325,Diane Barr,Consumer,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Warsaw,Wednesday,3.00,-79.4,14,131.62,90986,FALSE,2015-06-24,,,
